Country,Year,Cellphone,Internetuser,Radio,Telephone,Xlpopulation,Xlrealgdp
Belgium,1908,,,0,38000,7411,28527
Belgium,1909,,,0,42000,7478,29065
Belgium,1910,,,0,49000,7498,29825
Belgium,1911,,,0,51000,7517,30521
Belgium,1912,,,0,57000,7590,31250
Belgium,1913,,,0,66000,7666,31661
Belgium,1937,,,957,394000,8346,40526
Belgium,1938,,,1126,422000,8374,39608
Belgium,1939,,,1175,429000,8392,42299
Belgium,1946,,,1535,450000,8367,37455
Belgium,1947,,,1611,535000,8450,39703
Belgium,1948,,,1690,602000,8557,42078
Belgium,1949,,,2229,650000,8614,43787
Belgium,1950,,,2319,687000,8640,47190
Belgium,1951,,,2412,715000,8679,49874
Belgium,1952,,,2508,744000,8731,49486
Belgium,1953,,,2609,777000,8778,51071
Belgium,1954,,,2714,830000,8820,53173
Belgium,1955,,,2823,878000,8869,55696
Belgium,1956,,,2936,931000,8924,57313
Belgium,1957,,,3054,987000,8989,58381
Belgium,1958,,,3176,1032000,9053,58316
Belgium,1959,,,3304,1079000,9104,60160
Belgium,1960,,,3436,1137000,9118,63394
Belgium,1961,,,3574,1205000,9166,66478
Belgium,1962,,,3717,1279000,9218,69904
Belgium,1964,,,4022,1461000,9367,78128
Belgium,1965,,,4183,1558000,9488,80870
Belgium,1966,,,4351,1658000,9508,83440
Belgium,1967,,,4526,1746000,9557,86695
Belgium,1968,,,4707,1839000,9590,90293
Belgium,1969,,,4896,1931000,9613,96302
Belgium,1970,,,5093,2036000,9638,102265
Belgium,1971,,,5297,2180000,9673,106103
Belgium,1972,,,5510,2324000,9709,111679
Belgium,1973,,,5731,2503000,9738,118516
Belgium,1974,,,5961,2667000,9768,123494
Belgium,1975,0,,6200,2798000,9795,121855
Belgium,1976,0,,6308,2949000,9811,128743
Belgium,1977,0,,6582,3100000,9822,129549
Belgium,1978,0,,6782,3271000,9830,133231
Belgium,1979,0,,6988,3447000,9837,136350
Belgium,1980,0,,7200,3636000,9847,142458
Belgium,1981,0,,7249,3819000,9854,140680
Belgium,1982,0,,7299,3959000,9862,142665
Belgium,1983,0,,7349,4111000,9867,142648
Belgium,1984,0,,7399,4243000,9871,146180
Belgium,1985,0,,7450,4346000,9879,147650
Belgium,1986,3798,,7492,4556000,9888,149854
Belgium,1987,7223,,7533,4719000,9901,153392
Belgium,1989,30791,,7618,5138000,9941,166396
Belize,1981,0,,70,3903.2773,,
Belize,1982,0,,71,5239.4351,,
Belize,1983,0,,74,6012.5488,,
Belize,1984,0,,76,6086.8149,,
Belize,1985,0,,79,7000,,
Belize,1986,0,,82,8029.8462,,
Belize,1987,0,,85,10066.346,,
Belize,1988,0,,88,12288.23,,
Belize,1989,0,,98,15324.41,,
Belize,1990,0,,109,17320,,
Belize,1991,0,,112,21793.656,,
Belize,1992,0,,115,25031.568,,
Belize,1993,396.5949,,118,28380.332,,
Belize,1994,811.7073,,122,27504.391,,
Belize,1995,1491.881,102.8504,125,27915.635,,
Belize,1996,2122.351,2054.604,129,28764.459,,
Belize,1997,2487.722,3109.383,133,29988.594,,
Belize,1998,3475.314,5233.775,137,31938.484,,
Belize,1999,6536.231,10391.38,141,35815.887,,
Benin,1960,,,5,2000,2055,2010
Benin,1961,,,5,2000,2102,2075
Benin,1962,,,15,2000,2152,2005
Benin,1963,,,25,3000,2203,2097
Benin,1964,,,35,3000,2256,2240
Benin,1965,,,35,4000,2311,2356
Benin,1966,,,45,4000,2368,2443
Benin,1967,,,52,5000,2427,2467
Benin,1968,,,60,5000,2489,2561
Benin,1969,,,75,6000,2553,2637
Benin,1970,,,85,6000,2620,2692
Benin,1971,,,97,8000,2689,2704
Benin,1972,,,106,8000,2761,2942
Benin,1973,,,115,8000,2836,3011
Benin,1974,,,126,8000,2914,2784
Benin,1975,0,,137,10000,2996,2904
Benin,1976,0,,150,12000,3080,3029
Benin,1977,0,,162,14000,3168,3199
Benin,1978,0,,175,16000,3260,3301
Benin,1979,0,,189,17000,3355,3565
Benin,1980,0,,204,17000,3444,3901
Benin,1981,0,,220,19000,3540,4122
Benin,1982,0,,238,20000,3642,4566
Benin,1983,0,,257,19000,3750,4366
Benin,1984,0,,278,20000,3864,4713
Benin,1985,0,,300,22000,3984,5068
Benin,1986,0,,320,22000,4109,5182
Benin,1987,0,,342,23000,4241,5104
Benin,1988,0,,364,14000,4379,5258
Benin,1989,0,,389,14000,4524,5144
Benin,1990,0,,415,15000,4676,5347
Benin,1991,0,,431,15000,4834,5598
Benin,1992,0,,447,16123.722,4998,5822
Benin,1993,0,,464,20827.936,5167,6026
Benin,1994,0,,482,24358.889,5342,6291
Benin,1995,1059.993,,500,28474.449,5523,6581
Benin,1996,2712.688,100.2153,600,32747.666,5710,6942
Benin,1997,4274.239,1492.726,620,36276.797,5902,7338
Benin,1998,6213.642,2965.502,641,37912.508,6101,7668
Benin,1999,7139.577,9821.968,662,42878.715,6260.11,7885.77
Bolivia,1825,,,0,,,
Bolivia,1826,,,0,,,
Bolivia,1827,,,0,,,
Bolivia,1828,,,0,,,
Bolivia,1829,,,0,,,
Bolivia,1830,,,0,,,
Bolivia,1831,,,0,,,
Bolivia,1832,,,0,,,
Bolivia,1833,,,0,,,
Bolivia,1834,,,0,,,
Bolivia,1835,,,0,,,
Bolivia,1836,,,0,,,
Bolivia,1837,,,0,,,
Bolivia,1838,,,0,,,
Bolivia,1839,,,0,,,
Bolivia,1840,,,0,,,
Bolivia,1841,,,0,,,
Bolivia,1842,,,0,,,
Bolivia,1843,,,0,,,
Bolivia,1844,,,0,,,
Bolivia,1845,,,0,,,
Bolivia,1846,,,0,,,
Bolivia,1847,,,0,,,
Bolivia,1848,,,0,,,
Bolivia,1849,,,0,,,
Bolivia,1850,,,0,,,
Bolivia,1851,,,0,,,
Bolivia,1852,,,0,,,
Bolivia,1853,,,0,,,
Bolivia,1854,,,0,,,
Bolivia,1855,,,0,,,
Bolivia,1856,,,0,,,
Bolivia,1857,,,0,,,
Bolivia,1858,,,0,,,
Bolivia,1859,,,0,,,
Bolivia,1860,,,0,,,
Bolivia,1861,,,0,,,
Bolivia,1862,,,0,,,
Bolivia,1863,,,0,,,
Bolivia,1864,,,0,,,
Bolivia,1865,,,0,,,
Bolivia,1866,,,0,,,
Bolivia,1867,,,0,,,
Bolivia,1868,,,0,,,
Bolivia,1869,,,0,,,
Bolivia,1870,,,0,,,
Bolivia,1871,,,0,,,
Bolivia,1872,,,0,,,
Bolivia,1873,,,0,,,
Bolivia,1874,,,0,,,
Bolivia,1875,,,0,,,
Bolivia,1876,,,0,,,
Bolivia,1877,,,0,,,
Bolivia,1878,,,0,,,
Bolivia,1879,,,0,,,
Bolivia,1880,,,0,,,
Bolivia,1881,,,0,,,
Bolivia,1882,,,0,,,
Bolivia,1883,,,0,,,
Bolivia,1884,,,0,,,
Bolivia,1885,,,0,,,
Bolivia,1886,,,0,,,
Bolivia,1887,,,0,,,
Bolivia,1888,,,0,,,
Bolivia,1889,,,0,,,
Bolivia,1890,,,0,,,
Bolivia,1891,,,0,,,
Bolivia,1892,,,0,,,
Bolivia,1893,,,0,,,
Bolivia,1894,,,0,,,
Bolivia,1895,,,0,,,
Bolivia,1896,,,0,,,
Bolivia,1897,,,0,,,
Bolivia,1898,,,0,,,
Bolivia,1899,,,0,,,
Bolivia,1900,,,0,,1618,
Bolivia,1901,,,0,,1635,
Bolivia,1902,,,0,,1652,
Bolivia,1903,,,0,,1669,
Bolivia,1904,,,0,,1686,
Bolivia,1905,,,0,,1703,
Bolivia,1906,,,0,,1720,
Bolivia,1907,,,0,,1737,
Bolivia,1908,,,0,,1754,
Bolivia,1909,,,0,,1771,
Bolivia,1910,,,0,,1788,
Bolivia,1911,,,0,,1805,
Bolivia,1912,,,0,,1821,
Bolivia,1913,,,0,2500,1839,
Bolivia,1946,,,116,,2641,
Bolivia,1947,,,125,7800,2672,
Bolivia,1948,,,133,8500,2703,
Bolivia,1949,,,141,,2734,
Bolivia,1950,,,150,,2766,5309
Bolivia,1951,,,158,11000,2824,5683
Bolivia,1952,,,166,11000,2883,5855
Bolivia,1953,,,174,11000,2945,5301
Bolivia,1954,,,183,11000,3009,5412
Bolivia,1955,,,191,12000,3074,5698
Bolivia,1956,,,200,12000,3142,5360
Bolivia,1957,,,216,23000,3212,5183
Bolivia,1958,,,233,20000,3284,5306
Bolivia,1959,,,250,21000,3358,5289
Bolivia,1960,,,252,,3434,5516
Bolivia,1961,,,255,18000,3513,5631
Bolivia,1962,,,268,19000,3594,5945
Bolivia,1963,,,282,20000,3678,6327
Bolivia,1964,,,297,20000,3764,6632
Bolivia,1965,,,312,25000,3853,6958
Bolivia,1966,,,328,27000,3945,7461
Bolivia,1967,,,345,30000,4041,7928
Bolivia,1968,,,363,32000,4139,8604
Bolivia,1969,,,382,38000,4241,8989
Bolivia,1970,,,402,,4346,9459
Bolivia,1971,,,496,44000,4455,9820
Bolivia,1972,,,612,,4566,10321
Bolivia,1973,,,755,49000,4680,11030
Bolivia,1974,,,932,,4796,11598
Bolivia,1975,0,,1150,61000,4914,12364
Bolivia,1976,0,,1374,64000,5025,13118
Bolivia,1977,0,,1642,71000,5128,13670
Bolivia,1978,0,,1961,104000,5232,14128
Bolivia,1979,0,,2344,113000,5335,14125
Bolivia,1980,0,,2800,138000,5439,13995
Bolivia,1981,0,,2957,141000,5545,14124
Bolivia,1982,0,,3122,151000,5653,13508
Bolivia,1983,0,,3296,157000,5763,12905
Bolivia,1984,0,,3480,158000,5876,13034
Bolivia,1985,0,,3675,,5992,12943
Bolivia,1986,0,,3806,182000,6111,12530
Bolivia,1987,0,,3942,,6233,12858
Bolivia,1988,0,,4003,,6359,13348
Bolivia,1989,0,,4229,,6487,13735
Bolivia,1990,0,,4380,,6620,14446
Bolivia,1991,293.4697,,4494,,6756,15226
Bolivia,1992,1668.206,,4611,,6895,15485
Bolivia,1993,2667.28,,4731,,7048,16135
Bolivia,1994,4077.849,,4854,,7202,16910
Bolivia,1995,7299.241,5048.583,4980,,7358,17705
Bolivia,1996,33807.61,15126.03,5110,,7514,17670
Bolivia,1997,119986.9,35211.51,5250,,7670,18394
Bolivia,1998,242549.7,50196.24,5394,,7826,19241
Bolivia,1999,425910.5,80112.84,5542,,8002.52,19443
Bosnia-Herzegovina,1991,0,,691,,4371,14610
Bosnia-Herzegovina,1992,0,,726,578638.13,4327,10535
Bosnia-Herzegovina,1993,0,,762,557165.06,4084,7287
Bosnia-Herzegovina,1994,0,,800,223541.17,3686,7484
Bosnia-Herzegovina,1995,0,,840,204781.05,3282,7933
Bosnia-Herzegovina,1996,1368.863,456.2645,900,248448.64,3111,8400
Bosnia-Herzegovina,1997,8688.425,1930.735,940,292403.16,3223,9028
Bosnia-Herzegovina,1998,25797.68,5122.272,982,341341.56,3366,9261
Bosnia-Herzegovina,1999,53076.94,7062.64,1025,371207.63,3482,
Botswana,1966,,,4,2000,546,258
Botswana,1967,,,5,3000,554,284
Botswana,1968,,,6,3000,562,313
Botswana,1969,,,7,4000,572,344
Botswana,1970,,,9,4000,584,378
Botswana,1971,,,10,4000,600,448
Botswana,1972,,,21,5000,620,592
Botswana,1973,,,33,6000,643,722
Botswana,1974,,,45,7000,672,873
Botswana,1975,0,0,57,7000,705,862
Botswana,1976,0,0,63,8000,742,1024
Botswana,1977,0,0,69,9000,783,1061
Botswana,1978,0,0,75,10000,824,1264
Botswana,1979,0,0,83,12000,864,1391
Botswana,1980,0,0,91,14000,903,1589
Botswana,1981,0,0,100,15000,937,1736
Botswana,1982,0,0,109,16000,972,1865
Botswana,1983,0,0,111,17000,1009,2159
Botswana,1984,0,0,113,17000,1047,2400
Botswana,1985,0,0,115,18000,1087,2577
Botswana,1986,0,0,121,19000,1129,2773
Botswana,1987,0,0,128,21000,1171,3017
Botswana,1988,0,0,135,27000,1215,3492
Botswana,1989,0,0,142,22000,1259,3944
Botswana,1990,0,0,150,26000,1304,4178
Botswana,1991,0,0,157,33000,1323,4379
Botswana,1992,0,,165,36503.84,1342,4510
Botswana,1993,0,,173,43861.887,1360,4600
Botswana,1994,0,,181,51296.633,1379,4757
Botswana,1995,0,1024.674,190,61145.398,1397,4980
Botswana,1996,0,2573.745,230,74315.047,1415,5324
Botswana,1997,0,5156.536,237,88277.242,1432,5739
Botswana,1998,15645.6,10301.15,244,105075.83,1448,6083
Botswana,1999,94054.64,19420.08,252,126584.26,1477.31,6558.69
Brazil,1822,,,0,,,
Brazil,1823,,,0,,,
Brazil,1824,,,0,,,
Brazil,1825,,,0,,,
Brazil,1826,,,0,,,
Brazil,1827,,,0,,,
Brazil,1828,,,0,,,
Brazil,1829,,,0,,,
Brazil,1830,,,0,,,
Brazil,1831,,,0,,,
Brazil,1832,,,0,,,
Brazil,1833,,,0,,,
Brazil,1834,,,0,,,
Brazil,1835,,,0,,,
Brazil,1836,,,0,,,
Brazil,1837,,,0,,,
Brazil,1838,,,0,,,
Brazil,1839,,,0,,,
Brazil,1840,,,0,,,
Brazil,1841,,,0,,,
Brazil,1842,,,0,,,
Brazil,1843,,,0,,,
Brazil,1844,,,0,,,
Brazil,1845,,,0,,,
Brazil,1846,,,0,,,
Brazil,1847,,,0,,,
Brazil,1848,,,0,,,
Brazil,1849,,,0,,,
Brazil,1850,,,0,,7234,5143
Brazil,1851,,,0,,7344,
Brazil,1852,,,0,,7456,
Brazil,1853,,,0,,7570,
Brazil,1854,,,0,,7686,
Brazil,1855,,,0,,7803,
Brazil,1856,,,0,,7923,
Brazil,1857,,,0,,8044,
Brazil,1858,,,0,,8167,
Brazil,1859,,,0,,8291,
Brazil,1860,,,0,,8418,
Brazil,1861,,,0,,8547,
Brazil,1862,,,0,,8678,
Brazil,1863,,,0,,8810,
Brazil,1864,,,0,,8945,
Brazil,1865,,,0,,9082,
Brazil,1866,,,0,,9221,
Brazil,1867,,,0,,9362,
Brazil,1868,,,0,,9505,
Brazil,1869,,,0,,9650,
Brazil,1870,,,0,,9797,7247
Brazil,1871,,,0,,9947,
Brazil,1872,,,0,,10099,
Brazil,1873,,,0,,10289,
Brazil,1874,,,0,,10486,
Brazil,1875,,,0,,10687,
Brazil,1876,,,0,,10891,
Brazil,1877,,,0,,11099,
Brazil,1878,,,0,,11311,
Brazil,1879,,,0,,11528,
Brazil,1880,,,0,,11748,
Brazil,1881,,,0,,11973,
Brazil,1882,,,0,,12202,
Brazil,1883,,,0,,12435,
Brazil,1884,,,0,,12673,
Brazil,1885,,,0,,12916,
Brazil,1886,,,0,,13163,
Brazil,1887,,,0,,13414,
Brazil,1888,,,0,,13671,
Brazil,1889,,,0,,13932,
Brazil,1890,,,0,,14199,10960
Brazil,1891,,,0,,14506,
Brazil,1892,,,0,,14857,
Brazil,1893,,,0,,15216,
Brazil,1894,,,0,,15583,
Brazil,1895,,,0,,15960,
Brazil,1896,,,0,,16346,
Brazil,1897,,,0,,16741,
Brazil,1898,,,0,,17145,
Brazil,1899,,,0,,17560,
Brazil,1900,,,0,,17984,12668
Brazil,1901,,,0,,18392,13939
Brazil,1902,,,0,,18782,13939
Brazil,1903,,,0,,19180,14217
Brazil,1904,,,0,,19587,14495
Brazil,1905,,,0,,20003,14912
Brazil,1906,,,0,,20427,16282
Brazil,1907,,,0,15000,20860,16302
Brazil,1908,,,0,,21303,16183
Brazil,1909,,,0,,21754,17473
Brazil,1910,,,0,,22216,17672
Brazil,1911,,,0,,22687,19618
Brazil,1912,,,0,,23168,19399
Brazil,1913,,,0,39000,23660,19856
Brazil,1938,,,348,,39480,50970
Brazil,1939,,,379,256000,40289,52658
Brazil,1946,,,600,,47313,69079
Brazil,1947,,,700,439000,48438,71521
Brazil,1948,,,800,492000,49590,77001
Brazil,1949,,,1500,512000,50769,81945
Brazil,1950,,,2200,550000,53443,89342
Brazil,1951,,,2525,592000,54996,93608
Brazil,1952,,,2850,636000,56603,99181
Brazil,1953,,,3175,680000,58266,103957
Brazil,1954,,,3500,746000,59989,110836
Brazil,1955,,,3600,805000,61774,118960
Brazil,1956,,,3700,843000,63632,120674
Brazil,1957,,,3800,870000,65551,130717
Brazil,1958,,,3900,928000,67533,142577
Brazil,1959,,,4000,964000,69580,154538
Brazil,1960,,,4570,1023000,71695,167397
Brazil,1961,,,4700,1047000,73833,179951
Brazil,1962,,,5633,1152000,76039,190932
Brazil,1963,,,6566,1217000,78317,192912
Brazil,1964,,,7500,1263000,80667,199423
Brazil,1965,,,7012,1320000,83093,203444
Brazil,1966,,,6525,1432000,85557,216181
Brazil,1967,,,6037,1473000,88050,224877
Brazil,1968,,,5550,1561000,90569,244921
Brazil,1969,,,5575,1787000,93114,266292
Brazil,1970,,,5700,2001000,95684,292480
Brazil,1971,,,5800,2145000,98244,322159
Brazil,1972,,,6000,2190000,100837,356880
Brazil,1973,,,6200,2415000,103463,401643
Brazil,1974,,,7455,2917000,106122,433322
Brazil,1975,0,,8711,3372000,108813,455918
Brazil,1976,0,,9966,4036000,111533,498823
Brazil,1977,0,,11222,4836000,114299,522154
Brazil,1978,0,,12477,5525000,117129,548342
Brazil,1979,0,,13733,6494000,120020,587289
Brazil,1980,0,,14988,7496000,122936,639093
Brazil,1981,0,,16244,8536000,125907,611007
Brazil,1982,0,,17500,9126000,128938,614538
Brazil,1983,0,,18755,9856000,131864,593575
Brazil,1984,0,,25000,10576000,134596,625438
Brazil,1985,0,,33000,11428000,137272,675090
Brazil,1986,0,,50540,12193000,140080,729252
Brazil,1987,0,,51800,13158000,142903,753685
Brazil,1988,0,,53000,13905000,145744,751910
Brazil,1989,0,,54300,,148526,776547
Brazil,1990,681.919,,57000,,151040,743765
Brazil,1991,6850.291,5112.141,58200,,153471,751203
Brazil,1992,32722.01,20451.29,59500,,155918,748949
Brazil,1993,186165.5,40915.36,60800,,158344,782652
Brazil,1994,587263.4,61385.44,62100,,160744,831176
Brazil,1995,1315737,173994.2,63500,,163113,866086
Brazil,1996,2557969,757717.4,70000,,165427,891202
Brazil,1997,4661587,1342126,71000,,167661,925068
Brazil,1998,7371550,2501134,72000,,169807,926918
Brazil,1999,15000000,3500804,73000,,171944,948515
Bulgaria,1878,,,0,,,
Bulgaria,1879,,,0,,,
Bulgaria,1880,,,0,,,
Bulgaria,1881,,,0,,2880,
Bulgaria,1882,,,0,,2940,
Bulgaria,1883,,,0,,3000,
Bulgaria,1884,,,0,,3060,
Bulgaria,1885,,,0,,3120,
Bulgaria,1886,,,0,,3100,
Bulgaria,1887,,,0,,3140,
Bulgaria,1888,,,0,,3170,
Bulgaria,1889,,,0,,3200,
Bulgaria,1890,,,0,,3230,
Bulgaria,1891,,,0,,3260,
Bulgaria,1892,,,0,,3290,
Bulgaria,1893,,,0,,3340,
Bulgaria,1894,,,0,,3390,
Bulgaria,1895,,,0,,3440,
Bulgaria,1896,,,0,,3490,
Bulgaria,1897,,,0,,3550,
Bulgaria,1898,,,0,,3600,
Bulgaria,1899,,,0,,3660,
Bulgaria,1900,,,0,,3720,
Bulgaria,1901,,,0,,3770,
Bulgaria,1902,,,0,500,3830,
Bulgaria,1903,,,0,600,3890,
Bulgaria,1904,,,0,900,3950,
Bulgaria,1905,,,0,1000,4000,
Bulgaria,1906,,,0,1300,4060,
Bulgaria,1907,,,0,1600,4120,
Bulgaria,1908,,,0,2000,4180,
Bulgaria,1909,,,0,2200,4240,
Bulgaria,1910,,,0,2500,4310,
Bulgaria,1911,,,0,2800,4370,
Bulgaria,1912,,,0,3000,4430,
Bulgaria,1913,,,0,3600,4500,7181
Bulgaria,1934,,,9,22000,6349,8308
Bulgaria,1935,,,17,23000,6415,7928
Bulgaria,1936,,,21,,6469,9659
Bulgaria,1937,,,32,,6514,10204
Bulgaria,1938,,,47,27000,6564,10470
Bulgaria,1939,,,63,28000,6614,10599
Bulgaria,1940,,,83,29000,6666,10319
Bulgaria,1946,,,114,45000,7000,
Bulgaria,1947,,,161,54000,7064,
Bulgaria,1948,,,209,58000,7130,
Bulgaria,1949,,,256,68000,7195,
Bulgaria,1950,,,303,78000,7251,11971
Bulgaria,1951,,,350,87000,7258,14434
Bulgaria,1952,,,397,94000,7275,13773
Bulgaria,1953,,,445,100000,7346,15317
Bulgaria,1954,,,581,110000,7423,15030
Bulgaria,1955,,,717,112000,7499,16107
Bulgaria,1956,,,853,120000,7576,16121
Bulgaria,1957,,,990,128000,7651,17831
Bulgaria,1958,,,1126,140000,7728,19382
Bulgaria,1959,,,1263,158000,7798,20926
Bulgaria,1960,,,1431,172000,7867,22908
Bulgaria,1961,,,1601,190000,7943,24401
Bulgaria,1962,,,1715,206000,8013,26405
Bulgaria,1963,,,1837,225000,8078,27611
Bulgaria,1964,,,1968,249000,8144,29787
Bulgaria,1965,,,2109,279000,8201,31575
Bulgaria,1966,,,2259,306000,8258,34067
Bulgaria,1967,,,2420,338000,8310,35898
Bulgaria,1968,,,2592,378000,8370,36559
Bulgaria,1969,,,2777,414000,8434,38340
Bulgaria,1970,,,2975,473000,8490,40523
Bulgaria,1971,,,3009,534000,8536,41844
Bulgaria,1972,,,3044,582000,8576,43826
Bulgaria,1973,,,3079,641000,8621,45557
Bulgaria,1974,,,3114,718000,8679,46986
Bulgaria,1975,0,,3150,777000,8721,50849
Bulgaria,1976,0,,3217,853000,8759,52371
Bulgaria,1977,0,,3206,946000,8804,51869
Bulgaria,1978,0,,3356,1032000,8814,52989
Bulgaria,1979,0,,3427,1136000,8826,55028
Bulgaria,1980,0,,3500,1255000,8862,53449
Bulgaria,1981,0,,3549,1382000,8878,54870
Bulgaria,1982,0,,3598,1514000,8894,56644
Bulgaria,1983,0,,3648,1655000,8909,55574
Bulgaria,1984,0,,3699,1810000,8925,57412
Bulgaria,1985,0,,3750,1946000,8941,55682
Bulgaria,1986,0,,3789,2079000,8957,57154
Bulgaria,1987,0,,3829,2229000,8971,57262
Bulgaria,1988,0,,3869,2386000,8981,56903
Bulgaria,1989,0,,3909,2515000,8989,55883
Bulgaria,1990,0,,3950,2635000,8966,49779
Bulgaria,1991,0,,3962,2727000,8914,45617
Bulgaria,1992,0,,3974,2839000,8869,42277
Bulgaria,1993,1000.236,200.0472,3986,,8495,41674
Bulgaria,1994,6496.149,1649.023,3998,2984000,8448,42441
Bulgaria,1995,20895.13,9988.109,4010,3625000,8399,43646
Bulgaria,1996,26575.28,59971.29,4500,3772000,8345,39210
Bulgaria,1997,70016.84,100024.9,4510,3963000,8291,36472
Bulgaria,1998,125796.4,148578.5,4520,,8240,37786
Bulgaria,1999,346991.1,232583.1,4530,,8195,38731
Burkina Faso,1960,,,40,1000,4400,
Burkina Faso,1961,,,43,1000,4488,
Burkina Faso,1962,,,45,1000,4578,
Burkina Faso,1963,,,48,2000,4669,
Burkina Faso,1964,,,50,2000,4763,
Burkina Faso,1965,,,50,2000,4860,
Burkina Faso,1966,,,50,3000,4960,
Burkina Faso,1967,,,70,3000,5050,
Burkina Faso,1968,,,80,3000,5180,
Burkina Faso,1969,,,80,3000,5280,
Burkina Faso,1970,,,87,4000,5380,
Burkina Faso,1971,,,88,4000,5490,
Burkina Faso,1972,,,90,,5610,
Burkina Faso,1973,,,100,,5450,
Burkina Faso,1974,,,101,6000,5540,
Burkina Faso,1975,0,,103,,5638,
Burkina Faso,1976,0,,105,,5736,
Burkina Faso,1977,0,,110,,5836,
Burkina Faso,1978,0,,110,9000,5938,
Burkina Faso,1979,0,,110,10000,6040,
Burkina Faso,1980,0,,110,10000,6145,
Burkina Faso,1981,0,,114,11000,7094,
Burkina Faso,1982,0,,118,12000,7285,
Burkina Faso,1983,0,,122,13000,7480,
Burkina Faso,1984,0,,136,13000,7680,
Burkina Faso,1985,0,,150,14000,7886,
Burkina Faso,1986,0,,164,14000,8097,
Burkina Faso,1987,0,,180,15000,8314,
Burkina Faso,1988,0,,196,13000,8537,
Burkina Faso,1989,0,,215,14000,8766,
Burkina Faso,1990,0,,235,16000,9001,
Burkina Faso,1991,0,,245,18000,9191,
Burkina Faso,1992,0,,256,19688.793,9433,
Burkina Faso,1993,0,,267,21748.371,9682,
Burkina Faso,1994,0,,278,26153.73,9909.96,
Burkina Faso,1995,0,,290,29818.199,10143.9,
Burkina Faso,1996,520.54,99.15047,350,33765.691,10381.8,
Burkina Faso,1997,1489.29,1981.667,370,35927.254,10631.6,
Burkina Faso,1998,2703.623,4951.842,391,40819.75,10888.3,
Burkina Faso,1999,4986.322,6930.759,413,46871.027,11154.9,
Burma,1948,,,9,,17818,
Burma,1949,,,11,,18000,
Burma,1950,,,12,,19488,7711
Burma,1951,,,13,5000,19788,8834
Burma,1952,,,15,5000,20093,9028
Burma,1953,,,35,7000,20403,9265
Burma,1954,,,55,7000,20721,8690
Burma,1955,,,75,7000,21049,9822
Burma,1956,,,96,7000,21385,10472
Burma,1957,,,116,8000,21732,11089
Burma,1958,,,136,11000,22088,10785
Burma,1959,,,157,12000,22456,12457
Burma,1960,,,177,13000,22836,12871
Burma,1961,,,197,17000,23229,13183
Burma,1962,,,218,19000,23634,14332
Burma,1963,,,238,21000,24053,14737
Burma,1964,,,259,19000,24486,14999
Burma,1965,,,297,19000,24933,15379
Burma,1966,,,367,21000,25394,14737
Burma,1967,,,370,22000,25870,15151
Burma,1968,,,388,22000,26362,16148
Burma,1969,,,399,25000,26867,16815
Burma,1970,,,400,26000,27386,17575
Burma,1971,,,423,27000,27919,18149
Burma,1972,,,600,28000,28466,18284
Burma,1973,,,627,29000,29227,18352
Burma,1974,,,639,30000,29828,19323
Burma,1975,0,,652,31000,30445,20125
Burma,1976,0,,665,32000,31080,21350
Burma,1977,0,,668,32000,31735,22625
Burma,1978,0,,670,34000,32404,24086
Burma,1979,0,,720,37000,33081,25222
Burma,1980,0,,774,,33766,27381
Burma,1981,0,,979,,34460,28930
Burma,1982,0,,1237,,35162,30499
Burma,1983,0,,1564,,35873,31827
Burma,1984,0,,1977,,36592,33397
Burma,1985,0,,2500,,37319,34349
Burma,1986,0,,2662,,38055,33986
Burma,1987,0,,2835,,38800,32624
Burma,1988,0,,3020,81000,39551,28921
